,name,Model_Name,config,hardware_utilization,total_latency,fps,total_dynamic_energy,total_static_power,fps_per_w,area,fps_per_w_per_area
10,DEAPCNN_10,ResNet50,"[{'element_size': 12, 'element_count': 12, 'units_count': 50, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'DEAPCNN_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10}]",100.0,0.0005468284000000049,1828.7272570334517,576.9727741518267,4.547220000000001,0.0017331765642521302,205.89579174,8.417736708483784e-06
11,DEAPCNN_10,GoogLeNet,"[{'element_size': 12, 'element_count': 12, 'units_count': 50, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'DEAPCNN_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10}]",100.0,0.00040211280000000086,2486.864382332514,218.3945449948717,4.547220000000001,0.0045788306097706245,205.89579174,2.223858278537648e-05
12,HOLYLIGHT_1,MobileNet_V2,"[{'element_size': 43, 'element_count': 43, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'HOLYLIGHT_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1}]",72.35256930349698,9.866000000000003e-06,101358.19987837013,19.332742363912672,4.547220000000001,0.05172559901836192,4693.531057785001,1.102061505112796e-05
13,HOLYLIGHT_1,ShuffleNet_V2,"[{'element_size': 43, 'element_count': 43, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'HOLYLIGHT_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1}]",92.81407246238665,3.5679999999999984e-05,28026.905829596424,31.547257660055624,4.547220000000001,0.031698313301550866,4693.531057785001,6.7536174601367436e-06
14,HOLYLIGHT_1,ResNet50,"[{'element_size': 43, 'element_count': 43, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'HOLYLIGHT_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1}]",100.0,0.0005239779999999986,1908.4770734649214,349.1144361533444,4.547220000000001,0.002864370738273295,4693.531057785001,6.102805548761119e-07
15,HOLYLIGHT_1,GoogLeNet,"[{'element_size': 43, 'element_count': 43, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'HOLYLIGHT_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1}]",100.0,0.00034097550000000004,2932.762031289638,81.64526824358771,4.547220000000001,0.012247874632512935,4693.531057785001,2.6095224430650775e-06
16,HOLYLIGHT_5,MobileNet_V2,"[{'element_size': 21, 'element_count': 21, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'HOLYLIGHT_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5}]",93.3400243883175,1.3381000000000037e-05,74732.83013227691,24.274385467987823,4.547220000000001,0.041195584321497426,4657.5676707600005,8.844870806734906e-06
17,HOLYLIGHT_5,ShuffleNet_V2,"[{'element_size': 21, 'element_count': 21, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'HOLYLIGHT_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5}]",99.02207173111442,5.3275599999999995e-05,18770.31887017697,58.824958133762244,4.547220000000001,0.0169995171011127,4657.5676707600005,3.649870125953274e-06
18,HOLYLIGHT_5,ResNet50,"[{'element_size': 21, 'element_count': 21, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'HOLYLIGHT_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5}]",100.0,0.0004396136000000005,2274.7248947712237,391.4803513039025,4.547220000000001,0.002554393573997023,4657.5676707600005,5.484393903782419e-07
19,HOLYLIGHT_5,GoogLeNet,"[{'element_size': 21, 'element_count': 21, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'HOLYLIGHT_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5}]",100.0,0.00034840049999999964,2870.25994509193,153.93895799834792,4.547220000000001,0.0064960145350310165,4657.5676707600005,1.394722523477802e-06
20,HOLYLIGHT_10,MobileNet_V2,"[{'element_size': 15, 'element_count': 15, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'HOLYLIGHT_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10}]",97.27502116417563,1.34067e-05,74589.5708861987,25.438849494496317,4.547220000000001,0.03930985966016063,330.391887075,0.00011897949434586803
21,HOLYLIGHT_10,ShuffleNet_V2,"[{'element_size': 15, 'element_count': 15, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'HOLYLIGHT_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10}]",99.60829275123353,4.672120000000006e-05,21403.559840072576,73.22654362205557,4.547220000000001,0.013656210565909604,330.391887075,4.133337136940533e-05
22,HOLYLIGHT_10,ResNet50,"[{'element_size': 15, 'element_count': 15, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'HOLYLIGHT_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10}]",100.0,0.0004037552000000003,2476.748287080883,374.02453058621035,4.547220000000001,0.002673608305275731,330.391887075,8.092233525906201e-06
23,HOLYLIGHT_10,GoogLeNet,"[{'element_size': 15, 'element_count': 15, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'HOLYLIGHT_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10}]",100.0,0.0003370618999999993,2966.814107438432,123.74828433078083,4.547220000000001,0.00808082002896859,330.391887075,2.4458288308799237e-05
